share_excavator,share_wheel_loader,share_backhoe_loader,share_telehandler,share_compactor,arrivals_excavator,arrivals_wheel_loader,arrivals_backhoe_loader,arrivals_telehandler,arrivals_compactor,machines_on_site,starts_this_week,site_age_weeks,mean_engine_hours,mean_idle_hours,utilisation,distinct_operators,site_id,week_start,phase,phase_order,window_id,weeks_elapsed_in_phase,is_complete,start_censored,phase_total_weeks,weeks_remaining,mix_drift_4w,machines_trend_4w,site_weeks_observed,site_pace_observed,site_phases_completed,phase_planned_weeks,weeks_elapsed_vs_planned,planned_x_pace
0.6067415730337079,0.19101123595505617,0.10112359550561797,0.06741573033707865,0.033707865168539325,0.4878048780487805,0.21951219512195122,0.14634146341463414,0.07317073170731707,0.07317073170731707,14.0,3.0,43.0,6.428571428571429,2.061428571428572,0.7571933366986371,8.0,S007,2025-06-16,foundation,3.0,S007|foundation,17.0,True,False,18.0,0.0,0.46255764109891534,-26.0,43.0,1.0,2.0,18.0,0.9444444444444444,18.0
0.6417910447761194,0.19402985074626866,0.04477611940298507,0.05970149253731343,0.05970149253731343,0.5151515151515151,0.24242424242424243,0.09090909090909091,0.06060606060606061,0.09090909090909091,12.0,2.0,44.0,6.62,2.0975,0.7593920275308287,6.0,S007,2025-06-23,erection,4.0,S007|erection,0.0,False,False,,,0.466044776119403,-22.0,44.0,1.0,3.0,22.0,0.0,22.0
0.6041666666666666,0.1875,0.020833333333333332,0.08333333333333333,0.10416666666666667,0.5,0.21875,0.09375,0.09375,0.09375,6.0,4.0,45.0,5.791666666666667,1.4216666666666669,0.8029112754158965,4.0,S007,2025-06-30,erection,4.0,S007|erection,1.0,False,False,,,0.3956876456876457,-19.0,45.0,1.0,3.0,22.0,0.045454545454545456,22.0
0.40425531914893614,0.2127659574468085,0.10638297872340426,0.1702127659574468,0.10638297872340426,0.40625,0.1875,0.125,0.21875,0.0625,15.0,9.0,46.0,6.236,1.4346666666666665,0.8129671475751782,7.0,S007,2025-07-07,erection,4.0,S007|erection,2.0,False,False,,,0.38741905642923213,-1.0,46.0,1.0,3.0,22.0,0.09090909090909091,22.0
0.18867924528301888,0.22641509433962265,0.20754716981132076,0.24528301886792453,0.1320754716981132,0.2857142857142857,0.2,0.2,0.2,0.11428571428571428,20.0,6.0,47.0,6.4384999999999994,1.605,0.8004599987567601,8.0,S007,2025-07-14,erection,4.0,S007|erection,3.0,False,False,,,0.836124655501378,6.0,47.0,1.0,3.0,22.0,0.13636363636363635,22.0
0.06060606060606061,0.19696969696969696,0.30303030303030304,0.30303030303030304,0.13636363636363635,0.17647058823529413,0.14705882352941177,0.29411764705882354,0.23529411764705882,0.14705882352941177,25.0,5.0,48.0,6.6284,2.4088,0.73345726552472,8.0,S007,2025-07-21,erection,4.0,S007|erection,4.0,False,False,,,1.1623699683401174,13.0,48.0,1.0,3.0,22.0,0.18181818181818182,22.0
0.04938271604938271,0.16049382716049382,0.3333333333333333,0.30864197530864196,0.14814814814814814,0.15151515151515152,0.15151515151515152,0.30303030303030304,0.24242424242424243,0.15151515151515152,21.0,1.0,49.0,6.575714285714285,2.4952380952380953,0.7249199433041104,8.0,S007,2025-07-28,erection,4.0,S007|erection,5.0,False,False,,,1.1635802469135803,15.0,49.0,1.0,3.0,22.0,0.22727272727272727,22.0
0.05747126436781609,0.13793103448275862,0.3448275862068966,0.28735632183908044,0.1724137931034483,0.15151515151515152,0.15151515151515152,0.3333333333333333,0.24242424242424243,0.12121212121212122,21.0,3.0,50.0,6.5966666666666685,2.714761904761905,0.7084483993044902,8.0,S007,2025-08-04,erection,4.0,S007|erection,6.0,False,False,,,0.8432379554903399,6.0,50.0,1.0,3.0,22.0,0.2727272727272727,22.0
0.08139534883720931,0.10465116279069768,0.36046511627906974,0.26744186046511625,0.18604651162790697,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.2647058823529412,0.14705882352941177,19.0,4.0,51.0,6.769473684210527,3.401052631578947,0.6655971848478577,8.0,S007,2025-08-11,erection,4.0,S007|erection,7.0,False,False,,,0.458095655989469,-1.0,51.0,1.0,3.0,22.0,0.3181818181818182,22.0
0.12,0.08,0.3466666666666667,0.26666666666666666,0.18666666666666668,0.125,0.09375,0.375,0.28125,0.125,14.0,0.0,52.0,6.703571428571428,3.947142857142857,0.629401113272081,7.0,S007,2025-08-18,erection,4.0,S007|erection,8.0,False,False,,,0.30666666666666664,-11.0,52.0,1.0,3.0,22.0,0.36363636363636365,22.0
0.5,0.375,0.0,0.125,0.0,0.5,0.375,0.0,0.125,0.0,8.0,8.0,0.0,6.57375,2.3112500000000002,0.7398705683736634,7.0,S008,2024-03-18,clearing,1.0,S008|clearing,0.0,True,False,12.0,11.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0
0.4666666666666667,0.4,0.06666666666666667,0.06666666666666667,0.0,0.45454545454545453,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.0,22.0,14.0,1.0,6.858181818181818,1.9418181818181817,0.7793388429752066,7.0,S008,2024-03-25,clearing,1.0,S008|clearing,1.0,True,False,12.0,10.0,0.0,0.0,1.0,1.0,0.0,10.0,0.1,10.0
0.4339622641509434,0.41509433962264153,0.09433962264150944,0.05660377358490566,0.0,0.4,0.44,0.12,0.04,0.0,23.0,3.0,2.0,6.72,2.142608695652174,0.7582417582417582,8.0,S008,2024-04-01,clearing,1.0,S008|clearing,2.0,True,False,12.0,9.0,0.0,0.0,2.0,1.0,0.0,10.0,0.2,10.0
0.44871794871794873,0.38461538461538464,0.11538461538461539,0.05128205128205128,0.0,0.45161290322580644,0.3548387096774194,0.12903225806451613,0.06451612903225806,0.0,25.0,6.0,3.0,6.636,1.9096000000000002,0.7765399737876802,8.0,S008,2024-04-08,clearing,1.0,S008|clearing,3.0,True,False,12.0,8.0,0.0,0.0,3.0,1.0,0.0,10.0,0.3,10.0
0.4175824175824176,0.3626373626373626,0.16483516483516483,0.054945054945054944,0.0,0.4,0.34285714285714286,0.17142857142857143,0.08571428571428572,0.0,21.0,4.0,4.0,6.722857142857143,1.7995238095238095,0.7888472928423759,8.0,S008,2024-04-15,clearing,1.0,S008|clearing,4.0,True,False,12.0,7.0,0.3296703296703296,13.0,4.0,1.0,0.0,10.0,0.4,10.0
0.4111111111111111,0.3111111111111111,0.2111111111111111,0.06666666666666667,0.0,0.425,0.325,0.175,0.075,0.0,21.0,5.0,5.0,6.935714285714285,2.0004761904761903,0.7761376958328893,6.0,S008,2024-04-22,clearing,1.0,S008|clearing,5.0,True,False,12.0,6.0,0.2888888888888889,-1.0,5.0,1.0,0.0,10.0,0.5,10.0
0.44680851063829785,0.22340425531914893,0.23404255319148937,0.07446808510638298,0.02127659574468085,0.4583333333333333,0.2708333333333333,0.16666666666666666,0.0625,0.041666666666666664,27.0,8.0,6.0,6.866666666666668,2.0014814814814814,0.7743067156698965,8.0,S008,2024-04-29,clearing,1.0,S008|clearing,6.0,True,False,12.0,5.0,0.3833801686069851,4.0,6.0,1.0,0.0,10.0,0.6,10.0
0.4631578947368421,0.15789473684210525,0.25263157894736843,0.08421052631578947,0.042105263157894736,0.48,0.26,0.16,0.06,0.04,26.0,2.0,7.0,7.029615384615384,1.9296153846153847,0.7846226496093415,8.0,S008,2024-05-06,clearing,1.0,S008|clearing,7.0,True,False,12.0,4.0,0.45344129554655876,1.0,7.0,1.0,0.0,10.0,0.7,10.0
0.47619047619047616,0.13333333333333333,0.2571428571428571,0.0761904761904762,0.05714285714285714,0.38461538461538464,0.2692307692307692,0.25,0.057692307692307696,0.038461538461538464,31.0,10.0,8.0,6.4070967741935485,1.8758064516129034,0.7735327335747946,8.0,S008,2024-05-13,clearing,1.0,S008|clearing,8.0,True,False,12.0,3.0,0.45860805860805864,10.0,8.0,1.0,0.0,10.0,0.8,10.0
0.47540983606557374,0.14754098360655737,0.2459016393442623,0.07377049180327869,0.05737704918032787,0.40816326530612246,0.22448979591836735,0.24489795918367346,0.08163265306122448,0.04081632653061224,38.0,11.0,9.0,6.372105263157895,1.8599999999999999,0.7740553673038809,8.0,S008,2024-05-20,clearing,1.0,S008|clearing,9.0,True,False,12.0,2.0,0.32714025500910743,17.0,9.0,1.0,0.0,10.0,0.9,10.0
0.4696969696969697,0.17424242424242425,0.23484848484848486,0.07575757575757576,0.045454545454545456,0.4716981132075472,0.18867924528301888,0.20754716981132076,0.09433962264150944,0.03773584905660377,37.0,7.0,10.0,6.151081081081082,1.81,0.7726439435089626,8.0,S008,2024-05-27,clearing,1.0,S008|clearing,10.0,True,False,12.0,1.0,0.09832366215344943,10.0,10.0,1.0,0.0,10.0,1.0,10.0
0.45390070921985815,0.2127659574468085,0.22695035460992907,0.07801418439716312,0.028368794326241134,0.4339622641509434,0.22641509433962265,0.22641509433962265,0.07547169811320754,0.03773584905660377,35.0,6.0,11.0,5.969714285714286,1.8734285714285712,0.7611380277585517,8.0,S008,2024-06-03,clearing,1.0,S008|clearing,11.0,True,False,12.0,0.0,0.10974244120940652,9.0,11.0,1.0,0.0,10.0,1.1,10.0
0.44285714285714284,0.2357142857142857,0.21428571428571427,0.09285714285714286,0.014285714285714285,0.42592592592592593,0.24074074074074073,0.2037037037037037,0.09259259259259259,0.037037037037037035,30.0,5.0,12.0,6.237333333333334,1.845333333333333,0.7716925107225339,8.0,S008,2024-06-10,excavation,2.0,S008|excavation,0.0,True,False,19.0,18.0,0.23809523809523808,-1.0,12.0,1.2,1.0,16.0,0.0,19.2
0.4132231404958678,0.2396694214876033,0.2231404958677686,0.11570247933884298,0.008264462809917356,0.4107142857142857,0.23214285714285715,0.23214285714285715,0.08928571428571429,0.03571428571428571,19.0,7.0,13.0,7.311052631578946,2.2936842105263158,0.7611923941037865,8.0,S008,2024-06-17,excavation,2.0,S008|excavation,1.0,True,False,19.0,17.0,0.2681208508332204,-19.0,13.0,1.2,1.0,16.0,0.0625,19.2
0.3557692307692308,0.25,0.25961538461538464,0.1346153846153846,0.0,0.35714285714285715,0.26785714285714285,0.26785714285714285,0.10714285714285714,0.0,20.0,8.0,14.0,6.9655000000000005,2.3165,0.7504309416074122,8.0,S008,2024-06-24,excavation,2.0,S008|excavation,2.0,True,False,19.0,16.0,0.31876456876456877,-17.0,14.0,1.2,1.0,16.0,0.125,19.2
0.28421052631578947,0.24210526315789474,0.30526315789473685,0.16842105263157894,0.0,0.31666666666666665,0.26666666666666666,0.2833333333333333,0.13333333333333333,0.0,26.0,6.0,15.0,7.003846153846154,2.197692307692308,0.7611603410800869,8.0,S008,2024-07-01,excavation,2.0,S008|excavation,3.0,True,False,19.0,15.0,0.39611795446061965,-9.0,15.0,1.2,1.0,16.0,0.1875,19.2
0.25252525252525254,0.25252525252525254,0.3333333333333333,0.16161616161616163,0.0,0.359375,0.265625,0.25,0.125,0.0,34.0,14.0,16.0,6.376470588235294,1.6899999999999997,0.7904907751768394,8.0,S008,2024-07-08,excavation,2.0,S008|excavation,4.0,True,False,19.0,14.0,0.40923520923520923,4.0,16.0,1.2,1.0,16.0,0.25,19.2
0.2413793103448276,0.28448275862068967,0.33620689655172414,0.12931034482758622,0.008620689655172414,0.29508196721311475,0.29508196721311475,0.2786885245901639,0.11475409836065574,0.01639344262295082,36.0,8.0,17.0,6.156388888888888,1.6591666666666667,0.7877096957634347,8.0,S008,2024-07-15,excavation,2.0,S008|excavation,5.0,True,False,19.0,13.0,0.3436876603020804,17.0,17.0,1.2,1.0,16.0,0.3125,19.2
0.2462686567164179,0.29850746268656714,0.3358208955223881,0.1044776119402985,0.014925373134328358,0.28125,0.265625,0.328125,0.109375,0.015625,38.0,10.0,18.0,6.193947368421052,1.8278947368421055,0.772135288521471,8.0,S008,2024-07-22,excavation,2.0,S008|excavation,6.0,True,False,19.0,12.0,0.2792766934557979,18.0,18.0,1.2,1.0,16.0,0.375,19.2
0.2569444444444444,0.3263888888888889,0.3263888888888889,0.0763888888888889,0.013888888888888888,0.26666666666666666,0.2833333333333333,0.31666666666666665,0.11666666666666667,0.016666666666666666,36.0,2.0,19.0,6.27,1.8688888888888888,0.7703754266211603,8.0,S008,2024-07-29,excavation,2.0,S008|excavation,7.0,True,False,19.0,11.0,0.2385964912280702,10.0,19.0,1.2,1.0,16.0,0.4375,19.2
0.2620689655172414,0.3310344827586207,0.3310344827586207,0.06206896551724138,0.013793103448275862,0.2857142857142857,0.25396825396825395,0.3492063492063492,0.09523809523809523,0.015873015873015872,35.0,8.0,20.0,6.333714285714285,2.1254285714285714,0.7487418515891512,8.0,S008,2024-08-05,excavation,2.0,S008|excavation,8.0,True,False,19.0,10.0,0.20369209334726576,1.0,20.0,1.2,1.0,16.0,0.5,19.2
0.29411764705882354,0.33088235294117646,0.3088235294117647,0.058823529411764705,0.007352941176470588,0.27419354838709675,0.2903225806451613,0.3064516129032258,0.11290322580645161,0.016129032258064516,27.0,6.0,21.0,6.497037037037038,2.631851851851852,0.7117007465108731,8.0,S008,2024-08-12,excavation,2.0,S008|excavation,9.0,True,False,19.0,9.0,0.19827586206896547,-9.0,21.0,1.2,1.0,16.0,0.5625,19.2
0.3053435114503817,0.3435114503816794,0.26717557251908397,0.07633587786259542,0.007633587786259542,0.25757575757575757,0.3181818181818182,0.25757575757575757,0.13636363636363635,0.030303030303030304,33.0,12.0,22.0,6.604242424242425,2.833939393939394,0.6997367238168626,8.0,S008,2024-08-19,excavation,2.0,S008|excavation,10.0,True,False,19.0,8.0,0.2081576848581521,-5.0,22.0,1.2,1.0,16.0,0.625,19.2
0.3333333333333333,0.3111111111111111,0.2222222222222222,0.0962962962962963,0.037037037037037035,0.3,0.2857142857142857,0.22857142857142856,0.11428571428571428,0.07142857142857142,40.0,10.0,23.0,6.633750000000001,2.21825,0.7494069136918211,8.0,S008,2024-08-26,excavation,2.0,S008|excavation,11.0,True,False,19.0,7.0,0.2388888888888889,4.0,23.0,1.2,1.0,16.0,0.6875,19.2
0.36428571428571427,0.3,0.17142857142857143,0.1,0.06428571428571428,0.328125,0.265625,0.21875,0.109375,0.078125,40.0,8.0,24.0,6.90125,2.3495,0.746020592924898,8.0,S008,2024-09-02,excavation,2.0,S008|excavation,12.0,True,False,19.0,6.0,0.3812807881773399,5.0,24.0,1.2,1.0,16.0,0.75,19.2
0.3691275167785235,0.2751677852348993,0.174496644295302,0.10067114093959731,0.08053691275167785,0.35,0.23333333333333334,0.23333333333333334,0.11666666666666667,0.06666666666666667,36.0,4.0,25.0,6.935000000000001,2.5188888888888896,0.7335605570899689,8.0,S008,2024-09-09,excavation,2.0,S008|excavation,13.0,True,False,19.0,5.0,0.38008290564547964,9.0,25.0,1.2,1.0,16.0,0.8125,19.2
0.38926174496644295,0.2348993288590604,0.19463087248322147,0.087248322147651,0.09395973154362416,0.3148148148148148,0.25925925925925924,0.2222222222222222,0.1111111111111111,0.09259259259259259,33.0,4.0,26.0,7.277575757575757,2.1457575757575755,0.7722931472489308,8.0,S008,2024-09-16,excavation,2.0,S008|excavation,14.0,True,False,19.0,4.0,0.36231364311696296,0.0,26.0,1.2,1.0,16.0,0.875,19.2
0.38028169014084506,0.21830985915492956,0.21830985915492956,0.09154929577464789,0.09154929577464789,0.3103448275862069,0.22413793103448276,0.22413793103448276,0.15517241379310345,0.08620689655172414,33.0,6.0,27.0,7.136363636363637,2.2154545454545453,0.7630990570623117,8.0,S008,2024-09-23,excavation,2.0,S008|excavation,15.0,True,False,19.0,3.0,0.20292123109024518,-7.0,27.0,1.2,1.0,16.0,0.9375,19.2
0.35,0.18571428571428572,0.24285714285714285,0.1357142857142857,0.08571428571428572,0.3,0.21666666666666667,0.2,0.2,0.08333333333333333,38.0,10.0,28.0,6.875263157894737,2.7197368421052635,0.7165464468884561,8.0,S008,2024-09-30,excavation,2.0,S008|excavation,16.0,True,False,19.0,2.0,0.2571428571428571,-2.0,28.0,1.2,1.0,16.0,1.0,19.2
0.3448275862068966,0.16551724137931034,0.25517241379310346,0.16551724137931034,0.06896551724137931,0.3484848484848485,0.16666666666666666,0.22727272727272727,0.18181818181818182,0.07575757575757576,41.0,12.0,29.0,6.633414634146342,2.7890243902439025,0.7040018637399048,8.0,S008,2024-10-07,excavation,2.0,S008|excavation,17.0,True,False,19.0,1.0,0.29104373987502896,5.0,29.0,1.2,1.0,16.0,1.0625,19.2
0.3795180722891566,0.15060240963855423,0.2289156626506024,0.18674698795180722,0.05421686746987952,0.4666666666666667,0.10666666666666667,0.21333333333333335,0.14666666666666667,0.06666666666666667,54.0,21.0,30.0,6.7105555555555565,2.86,0.7011667730887561,8.0,S008,2024-10-14,excavation,2.0,S008|excavation,18.0,True,False,19.0,0.0,0.2675669119430743,21.0,30.0,1.2,1.0,16.0,1.125,19.2
0.41711229946524064,0.15508021390374332,0.21390374331550802,0.17647058823529413,0.0374331550802139,0.46835443037974683,0.1518987341772152,0.21518987341772153,0.13924050632911392,0.02531645569620253,54.0,14.0,31.0,6.630740740740741,2.372777777777777,0.7364610543203275,8.0,S008,2024-10-21,foundation,3.0,S008|foundation,0.0,True,False,20.0,19.0,0.2435038035700836,21.0,31.0,1.19375,2.0,18.0,0.0,21.4875
0.494949494949495,0.15656565656565657,0.1919191919191919,0.13636363636363635,0.020202020202020204,0.5368421052631579,0.1368421052631579,0.18947368421052632,0.11578947368421053,0.021052631578947368,49.0,24.0,32.0,6.485510204081633,2.412857142857143,0.728842713636989,8.0,S008,2024-10-28,foundation,3.0,S008|foundation,1.0,True,False,20.0,18.0,0.29119769119769123,11.0,32.0,1.19375,2.0,18.0,0.05555555555555555,21.4875
0.5485436893203883,0.1650485436893204,0.17475728155339806,0.09223300970873786,0.019417475728155338,0.5339805825242718,0.13592233009708737,0.1941747572815534,0.10679611650485436,0.02912621359223301,49.0,12.0,33.0,6.342857142857143,2.4995918367346937,0.7173190546528805,8.0,S008,2024-11-04,foundation,3.0,S008|foundation,2.0,True,False,20.0,17.0,0.4074322062269835,8.0,33.0,1.19375,2.0,18.0,0.1111111111111111,21.4875
0.5707317073170731,0.17560975609756097,0.18048780487804877,0.05365853658536585,0.01951219512195122,0.5321100917431193,0.14678899082568808,0.1834862385321101,0.11009174311926606,0.027522935779816515,53.0,10.0,34.0,6.229056603773585,2.5160377358490567,0.7122915273252929,8.0,S008,2024-11-11,foundation,3.0,S008|foundation,3.0,True,False,20.0,16.0,0.4324419629738465,-1.0,34.0,1.19375,2.0,18.0,0.16666666666666666,21.4875
0.5565610859728507,0.19457013574660634,0.18552036199095023,0.03167420814479638,0.03167420814479638,0.5,0.18548387096774194,0.18548387096774194,0.08870967741935484,0.04032258064516129,70.0,21.0,35.0,6.244428571428571,2.3828571428571426,0.7237999039591992,8.0,S008,2024-11-18,foundation,3.0,S008|foundation,4.0,True,False,20.0,15.0,0.35787741670094614,16.0,35.0,1.19375,2.0,18.0,0.2222222222222222,21.4875
0.5041322314049587,0.2190082644628099,0.19834710743801653,0.03305785123966942,0.045454545454545456,0.52,0.2,0.176,0.064,0.04,70.0,11.0,36.0,6.179142857142856,1.8791428571428574,0.7668061267905262,8.0,S008,2024-11-25,foundation,3.0,S008|foundation,5.0,True,False,20.0,14.0,0.20661157024793383,21.0,36.0,1.19375,2.0,18.0,0.2777777777777778,21.4875
0.44866920152091255,0.23574144486692014,0.20152091254752852,0.057034220532319393,0.057034220532319393,0.4878048780487805,0.21138211382113822,0.17073170731707318,0.08130081300813008,0.04878048780487805,70.0,10.0,37.0,6.239428571428571,2.017857142857143,0.7556270652756872,8.0,S008,2024-12-02,foundation,3.0,S008|foundation,6.0,True,False,20.0,13.0,0.2701465539517885,21.0,37.0,1.19375,2.0,18.0,0.3333333333333333,21.4875
0.41911764705882354,0.25,0.1948529411764706,0.07352941176470588,0.0625,0.46788990825688076,0.22018348623853212,0.1926605504587156,0.07339449541284404,0.045871559633027525,62.0,7.0,38.0,6.230483870967742,2.0330645161290324,0.7539719717375181,8.0,S008,2024-12-09,foundation,3.0,S008|foundation,7.0,True,False,20.0,12.0,0.3032281205164992,9.0,38.0,1.19375,2.0,18.0,0.3888888888888889,21.4875
0.4166666666666667,0.25,0.19318181818181818,0.08333333333333333,0.056818181818181816,0.4727272727272727,0.21818181818181817,0.19090909090909092,0.07272727272727272,0.045454545454545456,62.0,15.0,39.0,5.941612903225805,1.820161290322581,0.7654967479167964,8.0,S008,2024-12-16,foundation,3.0,S008|foundation,8.0,True,False,20.0,11.0,0.27978883861236803,-8.0,39.0,1.19375,2.0,18.0,0.4444444444444444,21.4875
0.4166666666666667,0.24603174603174602,0.19444444444444445,0.09126984126984126,0.051587301587301584,0.3829787234042553,0.2553191489361702,0.2127659574468085,0.09574468085106383,0.05319148936170213,58.0,8.0,40.0,6.226206896551723,1.9082758620689655,0.7654090716405256,8.0,S008,2024-12-23,foundation,3.0,S008|foundation,9.0,True,False,20.0,10.0,0.18273645546372816,-12.0,40.0,1.19375,2.0,18.0,0.5,21.4875
0.43162393162393164,0.24358974358974358,0.20085470085470086,0.0811965811965812,0.042735042735042736,0.36363636363636365,0.26136363636363635,0.22727272727272727,0.10227272727272728,0.045454545454545456,52.0,6.0,41.0,6.406153846153847,1.9280769230769232,0.7686556832341132,8.0,S008,2024-12-30,foundation,3.0,S008|foundation,10.0,True,False,20.0,9.0,0.06402131877417047,-18.0,41.0,1.19375,2.0,18.0,0.5555555555555556,21.4875
0.4148471615720524,0.23580786026200873,0.23580786026200873,0.07423580786026202,0.039301310043668124,0.3163265306122449,0.24489795918367346,0.2857142857142857,0.11224489795918367,0.04081632653061224,57.0,20.0,42.0,6.43859649122807,2.0370175438596494,0.7596613607666991,8.0,S008,2025-01-06,foundation,3.0,S008|foundation,11.0,True,False,20.0,8.0,0.08332263036218854,-5.0,42.0,1.19375,2.0,18.0,0.6111111111111112,21.4875
0.375,0.22767857142857142,0.2857142857142857,0.07142857142857142,0.04017857142857143,0.3218390804597701,0.21839080459770116,0.3333333333333333,0.10344827586206896,0.022988505747126436,57.0,10.0,43.0,6.432456140350877,1.885964912280702,0.7732784983654962,8.0,S008,2025-01-13,foundation,3.0,S008|foundation,12.0,True,False,20.0,7.0,0.18506493506493504,-5.0,43.0,1.19375,2.0,18.0,0.6666666666666666,21.4875
0.3377777777777778,0.2222222222222222,0.3244444444444444,0.07111111111111111,0.044444444444444446,0.32222222222222224,0.2111111111111111,0.32222222222222224,0.1,0.044444444444444446,59.0,14.0,44.0,6.8445762711864395,2.003728813559322,0.7735465951537209,8.0,S008,2025-01-20,foundation,3.0,S008|foundation,13.0,True,False,20.0,6.0,0.25999999999999995,1.0,44.0,1.19375,2.0,18.0,0.7222222222222222,21.4875
0.29310344827586204,0.22844827586206898,0.3448275862068966,0.08620689655172414,0.04741379310344827,0.30337078651685395,0.25842696629213485,0.3146067415730337,0.0898876404494382,0.033707865168539325,59.0,9.0,45.0,6.743559322033898,1.9837288135593218,0.7726981414227728,8.0,S008,2025-01-27,foundation,3.0,S008|foundation,14.0,True,False,20.0,5.0,0.3073239021514884,7.0,45.0,1.19375,2.0,18.0,0.7777777777777778,21.4875
0.2719298245614035,0.2412280701754386,0.33771929824561403,0.10087719298245613,0.04824561403508772,0.27472527472527475,0.2857142857142857,0.3076923076923077,0.08791208791208792,0.04395604395604396,53.0,9.0,46.0,6.892830188679246,2.472075471698113,0.7360277229318613,8.0,S008,2025-02-03,foundation,3.0,S008|foundation,15.0,True,False,20.0,4.0,0.2858346740212978,-4.0,46.0,1.19375,2.0,18.0,0.8333333333333334,21.4875
0.26905829596412556,0.2645739910313901,0.3004484304932735,0.11659192825112108,0.04932735426008968,0.25842696629213485,0.29213483146067415,0.3146067415730337,0.0898876404494382,0.0449438202247191,52.0,13.0,47.0,6.639038461538461,2.4928846153846154,0.7270142778924314,8.0,S008,2025-02-10,foundation,3.0,S008|foundation,16.0,True,False,20.0,3.0,0.21188340807174888,-5.0,47.0,1.19375,2.0,18.0,0.8888888888888888,21.4875
0.2694063926940639,0.3013698630136986,0.2602739726027397,0.1141552511415525,0.0547945205479452,0.2608695652173913,0.29347826086956524,0.29347826086956524,0.08695652173913043,0.06521739130434782,55.0,11.0,48.0,6.591272727272728,2.477818181818182,0.7267842822774659,8.0,S008,2025-02-17,foundation,3.0,S008|foundation,17.0,True,False,20.0,2.0,0.2650837138508371,-4.0,48.0,1.19375,2.0,18.0,0.9444444444444444,21.4875
0.2764976958525346,0.31336405529953915,0.23963133640552994,0.10599078341013825,0.06451612903225806,0.26262626262626265,0.2828282828282828,0.2828282828282828,0.10101010101010101,0.0707070707070707,57.0,13.0,49.0,6.782105263157894,2.8105263157894735,0.7070119609349281,8.0,S008,2025-02-24,foundation,3.0,S008|foundation,18.0,True,False,20.0,1.0,0.24360400444938812,-2.0,49.0,1.19375,2.0,18.0,1.0,21.4875
0.27927927927927926,0.31981981981981983,0.23873873873873874,0.09009009009009009,0.07207207207207207,0.28888888888888886,0.28888888888888886,0.26666666666666666,0.08888888888888889,0.06666666666666667,58.0,11.0,50.0,6.876206896551724,2.605172413793104,0.7252327611288915,8.0,S008,2025-03-03,foundation,3.0,S008|foundation,19.0,True,False,20.0,0.0,0.21953532479848265,5.0,50.0,1.19375,2.0,18.0,1.0555555555555556,21.4875
0.26666666666666666,0.30666666666666664,0.26666666666666666,0.07111111111111111,0.08888888888888889,0.30434782608695654,0.2608695652173913,0.2391304347826087,0.09782608695652174,0.09782608695652174,55.0,12.0,51.0,6.532181818181819,2.171272727272727,0.750527481250914,8.0,S008,2025-03-10,erection,4.0,S008|erection,0.0,False,False,,,0.16330842052815145,3.0,51.0,1.1662037037037039,3.0,22.0,0.0,25.656481481481485
0.27184466019417475,0.2766990291262136,0.2669902912621359,0.08737864077669903,0.0970873786407767,0.2727272727272727,0.26136363636363635,0.25,0.13636363636363635,0.07954545454545454,36.0,10.0,52.0,6.532222222222222,2.081388888888889,0.7583604759908412,8.0,S008,2025-03-17,erection,4.0,S008|erection,1.0,False,False,,,0.10289488850467704,-19.0,52.0,1.1662037037037039,3.0,22.0,0.045454545454545456,25.656481481481485
0.28125,0.2708333333333333,0.24479166666666666,0.10416666666666667,0.09895833333333333,0.29896907216494845,0.26804123711340205,0.23711340206185566,0.12371134020618557,0.07216494845360824,43.0,18.0,53.0,6.619302325581395,2.3039534883720934,0.7418034923117017,8.0,S008,2025-03-24,erection,4.0,S008|erection,2.0,False,False,,,0.0887096774193548,-14.0,53.0,1.1662037037037039,3.0,22.0,0.09090909090909091,25.656481481481485
0.3,0.2722222222222222,0.20555555555555555,0.13333333333333333,0.08888888888888889,0.3229166666666667,0.2604166666666667,0.21875,0.13541666666666666,0.0625,46.0,8.0,54.0,6.856521739130436,2.3023913043478257,0.7486174076095987,8.0,S008,2025-03-31,erection,4.0,S008|erection,3.0,False,False,,,0.16156156156156162,-12.0,54.0,1.1662037037037039,3.0,22.0,0.13636363636363635,25.656481481481485
0.31976744186046513,0.29069767441860467,0.1511627906976744,0.1686046511627907,0.06976744186046512,0.2903225806451613,0.24731182795698925,0.24731182795698925,0.13978494623655913,0.07526881720430108,47.0,10.0,55.0,7.134255319148936,2.4002127659574466,0.748259394804963,8.0,S008,2025-04-07,erection,4.0,S008|erection,4.0,False,False,,,0.30118863049095607,-8.0,55.0,1.1662037037037039,3.0,22.0,0.18181818181818182,25.656481481481485
0.31868131868131866,0.3076923076923077,0.14835164835164835,0.16483516483516483,0.06043956043956044,0.3,0.24444444444444444,0.25555555555555554,0.13333333333333333,0.06666666666666667,46.0,8.0,56.0,7.151521739130434,2.0382608695652173,0.77820358148227,8.0,S008,2025-04-14,erection,4.0,S008|erection,5.0,False,False,,,0.31057292222340765,10.0,56.0,1.1662037037037039,3.0,22.0,0.22727272727272727,25.656481481481485
